"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"245756",,"0","false",,"","NHLBI,DIV EPIDEMIOL & CLIN APPLICAT,BETHESDA,MD 20892",,"19890101","","3","true","NHLBI,DIV EPIDEMIOL & CLIN APPLICAT,BETHESDA,MD 20892",,"institution",
"237563",,"0","false",,"","University of Utah",,"19930715","","24","true","University of Utah",,"institution",
"245762",,"1","false",,"","George Washington University",,"19770101","","5","true","George Washington University",,"institution",
"237569",,"0","false",,"","Novartis",,"19981030","","20","true","Novartis",,"institution",
"245761",,"1","false",,"","GEORGE WASHINGTON UNIV",,"19770101","","5","true","GEORGE WASHINGTON UNIV",,"institution",
"237568",,"0","false",,"","Novartis Inst Biomed Res",,"20000401","","14","true","Novartis Inst Biomed Res",,"institution",
"245760",,"0","false",,"","GEORGE WASHINGTON UNIV,CTR BIOSTAT,ROCKVILLE,MD",,"19890101","","3","true","GEORGE WASHINGTON UNIV,CTR BIOSTAT,ROCKVILLE,MD",,"institution",
"237567",,"0","false",,"","Novartis Inst Biomed Res, Summit, NJ USA",,"20000401","","14","true","Novartis Inst Biomed Res, Summit, NJ USA",,"institution",
"245759",,"0","false",,"","NHLBI,FRAMINGHAM EPIDEMIOL RES STN,FRAMINGHAM,MA",,"19890101","","3","true","NHLBI,FRAMINGHAM EPIDEMIOL RES STN,FRAMINGHAM,MA",,"institution",
"245764",,"0","false",,"","UNIV N CAROLINA,DEPT EPIDEMIOL,CHAPEL HILL,NC 27514",,"19890101","","3","true","UNIV N CAROLINA,DEPT EPIDEMIOL,CHAPEL HILL,NC 27514",,"institution",
"237571",,"0","false",,"","Univ Texas, SW Med Ctr, Dept Mol Genet, Dallas, TX 75235 USA",,"19980306","","48","true","Univ Texas, SW Med Ctr, Dept Mol Genet, Dallas, TX 75235 USA",,"institution",
"245763",,"0","false",,"","UNIV N CAROLINA,DEPT BIOSTAT,CTR COLLABORAT STUDIES COORDINATING,CHAPEL HILL,NC 27514",,"19890101","","3","true","UNIV N CAROLINA,DEPT BIOSTAT,CTR COLLABORAT STUDIES COORDINATING,CHAPEL HILL,NC 27514",,"institution",
"237578",,"0","false",,"","Ottawa Hosp, Ottawa Hlth Res Inst, Reg Prot Chem Ctr, Ottawa, ON K1Y 4E9, Canada",,"20030204","","21","true","Ottawa Hosp, Ottawa Hlth Res Inst, Reg Prot Chem Ctr, Ottawa, ON K1Y 4E9, Canada",,"institution",
"245770",,"0","false",,"","Natl Inst Hlth & Med Res",,"20030201","","3","true","Natl Inst Hlth & Med Res",,"institution",
"237577",,"0","false",,"","McGill Univ, Montreal Neurol Inst, Montreal, PQ H3A 2B4, Canada",,"20030204","","21","true","McGill Univ, Montreal Neurol Inst, Montreal, PQ H3A 2B4, Canada",,"institution",
"245769",,"0","false",,"","Natl Inst Hlth & Med Res, Paris, France",,"20030201","","3","true","Natl Inst Hlth & Med Res, Paris, France",,"institution",
"245768",,"0","false",,"","Royal Adelaide Hosp, Dept Cardiol, Adelaide, SA 5000, Australia",,"20030201","","3","true","Royal Adelaide Hosp, Dept Cardiol, Adelaide, SA 5000, Australia",,"institution",
"245767",,"0","false",,"","Royal Adelaide Hosp, Hanson Inst, Adelaide, SA 5000, Australia",,"20030201","","3","true","Royal Adelaide Hosp, Hanson Inst, Adelaide, SA 5000, Australia",,"institution",
"245774",,"0","false",,"","Univ Miami",,"20030201","","4","true","Univ Miami",,"institution",
"237581",,"0","false",,"","Ottawa Hosp, Ottawa Hlth Res Inst, Dis Aging Unit, Ottawa, ON K1Y 4E9, Canada",,"20030204","","21","true","Ottawa Hosp, Ottawa Hlth Res Inst, Dis Aging Unit, Ottawa, ON K1Y 4E9, Canada",,"institution",
"245773",,"0","false",,"","Univ Miami, Sch Med, Mt Sinai Med Ctr, Miami Heart Inst, Miami, FL USA",,"20030201","","3","true","Univ Miami, Sch Med, Mt Sinai Med Ctr, Miami Heart Inst, Miami, FL USA",,"institution",
"237580",,"1","false",,"","Ottawa Hospital Research Institute",,"20030204","","41","true","Ottawa Hospital Research Institute",,"institution",
"245772",,"0","false",,"","Univ Penn, Med Ctr, Prevent Cardiol & Lipid Clin, Philadelphia, PA 19104 USA",,"20030201","","3","true","Univ Penn, Med Ctr, Prevent Cardiol & Lipid Clin, Philadelphia, PA 19104 USA",,"institution",
"237579",,"0","false",,"","Ottawa Hosp",,"20030204","","21","true","Ottawa Hosp",,"institution",
"245771",,"0","false",,"","Hop Pitie, F-75651 Paris, France",,"20030201","","3","true","Hop Pitie, F-75651 Paris, France",,"institution",
"245778",,"0","false",,"","Columbia Univ, Dept Med, Div Mol Med, New York, NY USA",,"20030201","","3","true","Columbia Univ, Dept Med, Div Mol Med, New York, NY USA",,"institution",
"245777",,"0","false",,"","Univ Miami, Sch Med, Dept Publ Hlth, Miami, FL USA",,"20030201","","3","true","Univ Miami, Sch Med, Dept Publ Hlth, Miami, FL USA",,"institution",
"245776",,"0","false",,"","Univ Miami, Sch Med, Dept Med & Epidemiol, Miami, FL USA",,"20030201","","3","true","Univ Miami, Sch Med, Dept Med & Epidemiol, Miami, FL USA",,"institution",
"245775",,"0","false",,"","University of Miami",,"20030201","","4","true","University of Miami",,"institution",
"237598",,"0","false",,"","Univ Paris 05, Hop Necker Enfants Malad, Clin Maurice Lamy, INSERM,U383, F-75743 Paris 15, France",,"19990501","","15","true","Univ Paris 05, Hop Necker Enfants Malad, Clin Maurice Lamy, INSERM,U383, F-75743 Paris 15, France",,"institution",
"237602",,"0","false",,"","Ctr Hosp Univ Ambroise Pare",,"19990501","","15","true","Ctr Hosp Univ Ambroise Pare",,"institution",
"237601",,"0","false",,"","Ctr Hosp Univ Ambroise Pare, Lab Cent Biochim Hormonol & Genet Mol, Boulogne, France",,"19990501","","15","true","Ctr Hosp Univ Ambroise Pare, Lab Cent Biochim Hormonol & Genet Mol, Boulogne, France",,"institution",
"237600",,"0","false",,"","Hop St Louis",,"19990501","","15","true","Hop St Louis",,"institution",
"237599",,"0","false",,"","Hop St Louis, INSERM, U358, Paris, France",,"19990501","","15","true","Hop St Louis, INSERM, U358, Paris, France",,"institution",
"237606",,"0","false",,"","Univ Zaragoza",,"19990501","","16","true","Univ Zaragoza",,"institution",
"245798",,"1","false",,"","Walter Reed Army Med Ctr",,"20041207","","6","true","Walter Reed Army Med Ctr",,"institution",
"237605",,"0","false",,"","Univ Zaragoza, Fac Ciencias, Dept Bioquim & Biol Mol & Celular, E-50009 Zaragoza, Spain",,"19990501","","15","true","Univ Zaragoza, Fac Ciencias, Dept Bioquim & Biol Mol & Celular, E-50009 Zaragoza, Spain",,"institution",
"245797",,"1","false",,"","Walter Reed Army Med Ctr, Serv Cardiol, Washington, DC 20307 USA",,"20041207","","6","true","Walter Reed Army Med Ctr, Serv Cardiol, Washington, DC 20307 USA",,"institution",
"237604",,"0","false",,"","Ctr Hosp Univ Hotel Dieu",,"19990501","","15","true","Ctr Hosp Univ Hotel Dieu",,"institution",
"237603",,"0","false",,"","Ctr Hosp Univ Hotel Dieu, Serv Endocrinol, Nantes, France",,"19990501","","15","true","Ctr Hosp Univ Hotel Dieu, Serv Endocrinol, Nantes, France",,"institution",
"237610",,"0","false",,"","Graz Univ",,"19980515","","22","true","Graz Univ",,"institution",
"237609",,"0","false",,"","Graz Univ, Inst Med Biochem, A-8010 Graz, Austria",,"19990501","","16","true","Graz Univ, Inst Med Biochem, A-8010 Graz, Austria",,"institution",
"237608",,"0","false",,"","Univ Stellenbosch, Fac Med, Div Human Genet, Med Res Council,Cape Heart Grp, ZA-7505 Tygerberg, South Africa",,"19990501","","15","true","Univ Stellenbosch, Fac Med, Div Human Genet, Med Res Council,Cape Heart Grp, ZA-7505 Tygerberg, South Africa",,"institution",
"237607",,"0","false",,"","University of Zaragoza",,"19990501","","16","true","University of Zaragoza",,"institution",
"245799",,"1","false",,"","United States Army",,"20041207","","6","true","United States Army",,"institution",
"237614",,"0","false",,"","Univ Nacl Cordoba",,"19990501","","15","true","Univ Nacl Cordoba",,"institution",
"237613",,"0","false",,"","Univ Nacl Cordoba, Fac Ciencias Quim, Consejo Nacl Invest Cient & Tecn, Ctr Invest Quim Biol Cordoba,Dept Quim Biol, RA-5000 Cordoba, Argentina",,"19990501","","15","true","Univ Nacl Cordoba, Fac Ciencias Quim, Consejo Nacl Invest Cient & Tecn, Ctr Invest Quim Biol Cordoba,Dept Quim Biol, RA-5000 Cordoba, Argentina",,"institution",
"237612",,"0","false",,"","Univ Genoa, Dept Internal Med, Atherosclerosis Prevent Ctr, I-16126 Genoa, Italy",,"19990501","","15","true","Univ Genoa, Dept Internal Med, Atherosclerosis Prevent Ctr, I-16126 Genoa, Italy",,"institution",
"237611",,"0","false",,"","University of Graz",,"19950115","","27","true","University of Graz",,"institution",
"245810",,"0","false",,"","Vet Affairs Med Ctr, Sect Gen Internal Med 111O, Ctr Chron Dis Outcomes Res, Minneapolis, MN 55417 USA",,"19990805","","2","true","Vet Affairs Med Ctr, Sect Gen Internal Med 111O, Ctr Chron Dis Outcomes Res, Minneapolis, MN 55417 USA",,"institution",
"237616",,"0","false",,"","National University of Cordoba",,"19990501","","15","true","National University of Cordoba",,"institution",
"237615",,"0","false",,"","Consejo Nacional de Investigaciones Cientificas y Tecnicas (CONICET)",,"19990501","","19","true","Consejo Nacional de Investigaciones Cientificas y Tecnicas (CONICET)",,"institution",
"245814",,"0","false",,"","Clin Res Pharm Coordinating Ctr, Albuquerque, NM USA",,"19990805","","2","true","Clin Res Pharm Coordinating Ctr, Albuquerque, NM USA",,"institution",
"245813",,"0","false",,"","Dept Vet Affairs",,"19990805","","2","true","Dept Vet Affairs",,"institution",
"245812",,"0","false",,"","Dept Vet Affairs, Cooperat Studies Program, Coordinating Ctr, W Haven, CT USA",,"19990805","","2","true","Dept Vet Affairs, Cooperat Studies Program, Coordinating Ctr, W Haven, CT USA",,"institution",
"245811",,"0","false",,"","Boston Univ, Sch Med, Dept Med, Boston, MA 02118 USA",,"19990805","","2","true","Boston Univ, Sch Med, Dept Med, Boston, MA 02118 USA",,"institution",
"245818",,"0","false",,"","Vet Affairs Med Ctr, Med Serv, Little Rock, AR USA",,"19990805","","2","true","Vet Affairs Med Ctr, Med Serv, Little Rock, AR USA",,"institution",
"245817",,"0","false",,"","Vet Affairs Med Ctr, Med Serv, Memphis, TN USA",,"19990805","","2","true","Vet Affairs Med Ctr, Med Serv, Memphis, TN USA",,"institution",
"245816",,"0","false",,"","Vet Affairs Med Ctr, Med Serv, Lexington, KY USA",,"19990805","","2","true","Vet Affairs Med Ctr, Med Serv, Lexington, KY USA",,"institution",
"245815",,"0","false",,"","Clin Res Pharm Coordinating Ctr",,"19990805","","2","true","Clin Res Pharm Coordinating Ctr",,"institution",
"237630",,"1","false",,"","Univ Texas SW Med Ctr Dallas, Dept Internal Med, Dallas, TX 75390 USA",,"20080212","","21","true","Univ Texas SW Med Ctr Dallas, Dept Internal Med, Dallas, TX 75390 USA",,"institution",
"245822",,"0","false",,"","Stat Collaborat",,"19990805","","2","true","Stat Collaborat",,"institution",
"237629",,"0","false",,"","Univ Texas SW Med Ctr Dallas, Dept Biochem, Dallas, TX 75390 USA",,"20080212","","9","true","Univ Texas SW Med Ctr Dallas, Dept Biochem, Dallas, TX 75390 USA",,"institution",
"245821",,"0","false",,"","Stat Collaborat, Washington, DC USA",,"19990805","","2","true","Stat Collaborat, Washington, DC USA",,"institution",
"245820",,"0","false",,"","Vet Affairs Med Ctr, Med Serv, Milwaukee, WI USA",,"19990805","","2","true","Vet Affairs Med Ctr, Med Serv, Milwaukee, WI USA",,"institution",
"245819",,"0","false",,"","Vet Affairs Med Ctr, Med Serv, San Juan, PR USA",,"19990805","","2","true","Vet Affairs Med Ctr, Med Serv, San Juan, PR USA",,"institution",
"245828",,"0","false",,"","INST KLIN CHEM & LAB MED",,"19960701","","2","true","INST KLIN CHEM & LAB MED",,"institution",
"245827",,"0","false",,"","INST KLIN CHEM & LAB MED,ZENT LAB,D-48129 MUNSTER,GERMANY",,"19960701","","2","true","INST KLIN CHEM & LAB MED,ZENT LAB,D-48129 MUNSTER,GERMANY",,"institution",
"237642",,"0","false",,"","Univ Ottawa, Ottawa Inst Syst Biol, Ottawa, ON K1H 8ME, Canada",,"20111001","","3","true","Univ Ottawa, Ottawa Inst Syst Biol, Ottawa, ON K1H 8ME, Canada",,"institution",
"237645",,"0","false",,"","Univ Ottawa, Ottawa Hosp, Dept Med, Clin Res Lab,Div Endocrinol & Metab, Ottawa, ON K1Y 4E9, Canada",,"20111001","","3","true","Univ Ottawa, Ottawa Hosp, Dept Med, Clin Res Lab,Div Endocrinol & Metab, Ottawa, ON K1Y 4E9, Canada",,"institution",
"237644",,"0","false",,"","Clin Res Inst Montreal, Hyperlipidemia & Atherosclerosis Res Grp, Montreal, PQ H2W 1R7, Canada",,"20090901","","6","true","Clin Res Inst Montreal, Hyperlipidemia & Atherosclerosis Res Grp, Montreal, PQ H2W 1R7, Canada",,"institution",
"237643",,"0","false",,"","Univ Ottawa, Ottawa Hosp, Ottawa Hosp Res Inst, Chron Dis Program, Ottawa, ON K1Y 4E9, Canada",,"20111001","","3","true","Univ Ottawa, Ottawa Hosp, Ottawa Hosp Res Inst, Chron Dis Program, Ottawa, ON K1Y 4E9, Canada",,"institution",
"237658",,"0","false",,"","GlaxoSmithKline Inc",,"20080601","","7","true","GlaxoSmithKline Inc",,"institution",
"237657",,"0","false",,"","GlaxoSmithKline Inc, CVU CEDD, Les Ulis, France",,"20080601","","3","true","GlaxoSmithKline Inc, CVU CEDD, Les Ulis, France",,"institution",
"237656",,"0","false",,"","Univ Nantes, INSERM, U539, Nantes, France",,"20080601","","3","true","Univ Nantes, INSERM, U539, Nantes, France",,"institution",
"237661",,"1","false",,"","Univ Sydney, Sydney, NSW 2006, Australia",,"20001017","","4","true","Univ Sydney, Sydney, NSW 2006, Australia",,"institution",
"237660",,"0","false",,"","Royal Prince Alfred Hosp, Sydney, NSW, Australia",,"20080601","","3","true","Royal Prince Alfred Hosp, Sydney, NSW, Australia",,"institution",
"237659",,"0","false",,"","GlaxoSmithKline",,"19970207","","28","true","GlaxoSmithKline",,"institution",
"245858",,"0","false",,"","Kaiser Permanente Ctr Hlth Res",,"20091215","","2","true","Kaiser Permanente Ctr Hlth Res",,"institution",
"245857",,"0","false",,"","Kaiser Permanente Ctr Hlth Res, Portland, OR USA",,"20091215","","2","true","Kaiser Permanente Ctr Hlth Res, Portland, OR USA",,"institution",
"237678",,"0","false",,"","Santaris Pharma AS",,"20100517","","3","true","Santaris Pharma AS",,"institution",
"237677",,"0","false",,"","Santaris Pharma AS, Horsholm, Denmark",,"20100517","","3","true","Santaris Pharma AS, Horsholm, Denmark",,"institution",
"245868",,"0","false",,"","Axio Res LLC",,"20110301","","2","true","Axio Res LLC",,"institution",
"245867",,"0","false",,"","Axio Res LLC, Seattle, WA 98121 USA",,"20110301","","2","true","Axio Res LLC, Seattle, WA 98121 USA",,"institution",
"245878",,"0","false",,"","Washington Adventist Hosp, Takoma Pk, MD USA",,"20100615","","2","true","Washington Adventist Hosp, Takoma Pk, MD USA",,"institution",
"245877",,"0","false",,"","Medco Hlth Solut",,"20100615","","2","true","Medco Hlth Solut",,"institution",
"245876",,"0","false",,"","Medco Hlth Solut, Franklin Lakes, NJ USA",,"20100615","","2","true","Medco Hlth Solut, Franklin Lakes, NJ USA",,"institution",
"245882",,"0","false",,"","Washington Hosp Ctr",,"20100615","","2","true","Washington Hosp Ctr",,"institution",
"245881",,"0","false",,"","Washington Hosp Ctr, Medstar Res Inst, Washington, DC 20010 USA",,"20100615","","2","true","Washington Hosp Ctr, Medstar Res Inst, Washington, DC 20010 USA",,"institution",
"245880",,"0","false",,"","Univ Maryland, Med Ctr, Baltimore, MD 21201 USA",,"20100615","","2","true","Univ Maryland, Med Ctr, Baltimore, MD 21201 USA",,"institution",
"245879",,"0","false",,"","Washington Adventist Hosp",,"20100615","","2","true","Washington Adventist Hosp",,"institution",
"237694",,"0","false",,"","Novortis Res Fdn",,"20070901","","4","true","Novortis Res Fdn",,"institution",
"237693",,"0","false",,"","Novortis Res Fdn, Genom Inst, San Diego, CA 92121 USA",,"20070901","","4","true","Novortis Res Fdn, Genom Inst, San Diego, CA 92121 USA",,"institution",
"245884",,"0","false",,"","Cardiac Associates",,"20100615","","2","true","Cardiac Associates",,"institution",
"245883",,"0","false",,"","Cardiac Associates, Rockville, MD USA",,"20100615","","2","true","Cardiac Associates, Rockville, MD USA",,"institution",
"245890",,"0","false",,"","Hop Xavier Bichat, Dept Neurol, Paris, France",,"20100601","","2","true","Hop Xavier Bichat, Dept Neurol, Paris, France",,"institution",
"245889",,"0","false",,"","Denis Diderot Univ, Paris 7, France",,"20100601","","2","true","Denis Diderot Univ, Paris 7, France",,"institution",
"237696",,"0","false",,"","Novortis Inst Biomed Res Inc",,"20070901","","4","true","Novortis Inst Biomed Res Inc",,"institution",
"245888",,"0","false",,"","INSERM, U698, Paris 7, France",,"20100601","","2","true","INSERM, U698, Paris 7, France",,"institution",
"237695",,"0","false",,"","Novortis Inst Biomed Res Inc, Cambridge, MA 02139 USA",,"20070901","","4","true","Novortis Inst Biomed Res Inc, Cambridge, MA 02139 USA",,"institution",
"245887",,"0","false",,"","Univ Paris 06, Pitie Salpetriere Univ Hosp, Dept Endocrinol, F-75651 Paris, France",,"20100601","","2","true","Univ Paris 06, Pitie Salpetriere Univ Hosp, Dept Endocrinol, F-75651 Paris, France",,"institution",
"237702",,"0","false",,"","IRBM P Angeletti",,"20111201","","3","true","IRBM P Angeletti",,"institution",
"237701",,"0","false",,"","IRBM P Angeletti, Dept Biochem & Mol Biol, I-00040 Pomezia, Rome, Italy",,"20111201","","3","true","IRBM P Angeletti, Dept Biochem & Mol Biol, I-00040 Pomezia, Rome, Italy",,"institution",
"245891",,"0","false",,"","Hop Xavier Bichat, Stroke Ctr, Paris, France",,"20100601","","2","true","Hop Xavier Bichat, Stroke Ctr, Paris, France",,"institution",
"237706",,"0","false",,"","Merck Res Labs, Div Cardiovasc Dis, Rahway, NJ 07065 USA",,"20080601","","7","true","Merck Res Labs, Div Cardiovasc Dis, Rahway, NJ 07065 USA",,"institution",
"237705",,"0","false",,"","Childrens Hospital & Research Center Oakland",,"20020501","","11","true","Childrens Hospital & Research Center Oakland",,"institution",
"237704",,"0","false",,"","Childrens Hosp",,"20020501","","9","true","Childrens Hosp",,"institution",
"237703",,"0","false",,"","Childrens Hosp, Boston, MA 02132 USA",,"20111201","","3","true","Childrens Hosp, Boston, MA 02132 USA",,"institution",
"237716",,"0","false",,"","Univ Sydney, Fac Med, Sydney, NSW 2006, Australia",,"20120515","","3","true","Univ Sydney, Fac Med, Sydney, NSW 2006, Australia",,"institution",
"237715",,"0","false",,"","Univ Amsterdam, Acad Med Ctr, Dept Cardiol, NL-1105 AZ Amsterdam, Netherlands",,"20100701","","10","true","Univ Amsterdam, Acad Med Ctr, Dept Cardiol, NL-1105 AZ Amsterdam, Netherlands",,"institution",
"245914",,"0","false",,"","Chinese Acad Med Sci, Cardiovasc Inst, Beijing 100730, Peoples R China",,"20140717","","0","true","Chinese Acad Med Sci, Cardiovasc Inst, Beijing 100730, Peoples R China",,"institution",
"245918",,"0","false",,"","Fu Wai Hospital - CAMS",,"20130501","","1","true","Fu Wai Hospital - CAMS",,"institution",
"245917",,"0","false",,"","Chinese Acad Med Sci, Fuwai Hosp, Beijing 100730, Peoples R China",,"20140717","","0","true","Chinese Acad Med Sci, Fuwai Hosp, Beijing 100730, Peoples R China",,"institution",
"245916",,"0","false",,"","Chinese Academy of Medical Sciences - Peking Union Medical College",,"20140717","","0","true","Chinese Academy of Medical Sciences - Peking Union Medical College",,"institution",
"237723",,"0","false",,"","Brigham & Womens Hosp, Dept Pathol, Boston, MA 02115 USA",,"20070801","","3","true","Brigham & Womens Hosp, Dept Pathol, Boston, MA 02115 USA",,"institution",
"245915",,"0","false",,"","Chinese Acad Med Sci",,"20130501","","1","true","Chinese Acad Med Sci",,"institution",
"237730",,"1","false",,"","Univ Florida",,"20011001","","4","true","Univ Florida",,"institution",
"245922",,"0","false",,"","Chinese Academy of Medical Sciences",,"20130501","","1","true","Chinese Academy of Medical Sciences",,"institution",
"237729",,"1","false",,"","Univ Florida, Gainesville, FL USA",,"20100901","","3","true","Univ Florida, Gainesville, FL USA",,"institution",
"245921",,"0","false",,"","Chinese Acad Med Sci, Natl Ctr Cardiovasc Dis, Fuwai Hosp, State Key Lab Cardiovasc Dis, Beijing 100037, Peoples R China",,"20130501","","1","true","Chinese Acad Med Sci, Natl Ctr Cardiovasc Dis, Fuwai Hosp, State Key Lab Cardiovasc Dis, Beijing 100037, Peoples R China",,"institution",
"245925",,"0","false",,"","Peking Union Medical College Hospital",,"20130501","","1","true","Peking Union Medical College Hospital",,"institution",
"245924",,"0","false",,"","Peking Union Med Coll",,"20130501","","1","true","Peking Union Med Coll",,"institution",
"237731",,"1","false",,"","University of Florida",,"19951010","","5","true","University of Florida",,"institution",
"245923",,"0","false",,"","Peking Union Med Coll, Beijing 100037, Peoples R China",,"20130501","","1","true","Peking Union Med Coll, Beijing 100037, Peoples R China",,"institution",
"245934",,"0","false",,"","Merck Res Labs, Dept Clin Pharmacol, Rahway, NJ USA",,"20091201","","1","true","Merck Res Labs, Dept Clin Pharmacol, Rahway, NJ USA",,"institution",
"237746",,"0","false",,"","Affymetrix",,"20020906","","8","true","Affymetrix",,"institution",
"237745",,"0","false",,"","Affymetrix Inc",,"20020906","","8","true","Affymetrix Inc",,"institution",
"237744",,"0","false",,"","Affymetrix Inc, Santa Clara, CA 95051 USA",,"20020906","","8","true","Affymetrix Inc, Santa Clara, CA 95051 USA",,"institution",
"245935",,"0","false",,"","Merck Res Labs, Dept Clin Pharmacol Studies, Rahway, NJ USA",,"20091201","","1","true","Merck Res Labs, Dept Clin Pharmacol Studies, Rahway, NJ USA",,"institution",
"237754",,"0","false",,"","Univ Texas, SW Med Ctr Dallas, Dept Biochem, Dallas, TX 75390 USA",,"20061101","","8","true","Univ Texas, SW Med Ctr Dallas, Dept Biochem, Dallas, TX 75390 USA",,"institution",
"245946",,"0","false",,"","Thomas Jefferson Univ, Philadelphia, PA 19107 USA",,"20100101","","1","true","Thomas Jefferson Univ, Philadelphia, PA 19107 USA",,"institution",
"237753",,"0","false",,"","Univ Texas, SW Med Ctr Dallas, Dept Surg, Dallas, TX 75390 USA",,"20061101","","8","true","Univ Texas, SW Med Ctr Dallas, Dept Surg, Dallas, TX 75390 USA",,"institution",
"245945",,"0","false",,"","Merck Res Labs, Dept Clin Pharmacol, Rahway, NJ 07065 USA",,"20100101","","1","true","Merck Res Labs, Dept Clin Pharmacol, Rahway, NJ 07065 USA",,"institution",
"237752",,"0","false",,"","Univ Texas, SW Med Ctr Dallas, Dept Mol Genet, Dallas, TX 75390 USA",,"20040604","","24","true","Univ Texas, SW Med Ctr Dallas, Dept Mol Genet, Dallas, TX 75390 USA",,"institution",
"245948",,"0","false",,"","Covance Clin Res Unit",,"20100101","","1","true","Covance Clin Res Unit",,"institution",
"237755",,"0","false",,"","Univ Texas, SW Med Ctr Dallas, Dept Internal Med, Dallas, TX 75390 USA",,"20041126","","17","true","Univ Texas, SW Med Ctr Dallas, Dept Internal Med, Dallas, TX 75390 USA",,"institution",
"245947",,"0","false",,"","Covance Clin Res Unit, Evansville, IN USA",,"20100101","","1","true","Covance Clin Res Unit, Evansville, IN USA",,"institution",
"237766",,"0","false",,"","Oslo Univ Hosp Rikshosp, Dept Microbiol, CMBN, NO-0027 Oslo, Norway",,"20120315","","3","true","Oslo Univ Hosp Rikshosp, Dept Microbiol, CMBN, NO-0027 Oslo, Norway",,"institution",
"245958",,"0","false",,"","Duke Univ, Med Ctr, Durham, NC 27710 USA",,"20070319","","1","true","Duke Univ, Med Ctr, Durham, NC 27710 USA",,"institution",
"237765",,"0","false",,"","Oslo Univ Hosp Rikshosp",,"20120315","","3","true","Oslo Univ Hosp Rikshosp",,"institution",
"237764",,"0","false",,"","Oslo Univ Hosp Rikshosp, Dept Med Genet, Unit Cardiac & Cardiovasc Genet, NO-0027 Oslo, Norway",,"20120315","","3","true","Oslo Univ Hosp Rikshosp, Dept Med Genet, Unit Cardiac & Cardiovasc Genet, NO-0027 Oslo, Norway",,"institution",
"245962",,"0","false",,"","Western Univ Hlth Sci, Coll Pharm, Dept Pharm Practice & Adm, Pomona, CA USA",,"20130722","","1","true","Western Univ Hlth Sci, Coll Pharm, Dept Pharm Practice & Adm, Pomona, CA USA",,"institution",
"237768",,"0","false",,"","Univ Oslo",,"20000701","","28","true","Univ Oslo",,"institution",
"237767",,"0","false",,"","Univ Oslo, Dept Informat, Bioinformat Core Facil, N-0316 Oslo, Norway",,"20120315","","3","true","Univ Oslo, Dept Informat, Bioinformat Core Facil, N-0316 Oslo, Norway",,"institution",
"245966",,"0","false",,"","Univ Hlth Network",,"20130722","","1","true","Univ Hlth Network",,"institution",
"245965",,"0","false",,"","Univ Hlth Network, Toronto, ON, Canada",,"20130722","","1","true","Univ Hlth Network, Toronto, ON, Canada",,"institution",
"245964",,"0","false",,"","Vet Affairs Greater Los Angeles Healthcare Syst",,"20130722","","1","true","Vet Affairs Greater Los Angeles Healthcare Syst",,"institution",
"245963",,"0","false",,"","Vet Affairs Greater Los Angeles Healthcare Syst, Los Angeles, CA USA",,"20130722","","1","true","Vet Affairs Greater Los Angeles Healthcare Syst, Los Angeles, CA USA",,"institution",
"237778",,"0","false",,"","Hammersmith Hosp",,"20001101","","19","true","Hammersmith Hosp",,"institution",
