"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"82188",,"1","false",,"","Ankara Univ, Fac Med, Dept Cardiol, Ankara, Turkey",,"20070501","","1","true","Ankara Univ, Fac Med, Dept Cardiol, Ankara, Turkey",,"institution",
"82187",,"1","false",,"","Uludag University",,"20070501","","1","true","Uludag University",,"institution",
"82190",,"1","false",,"","Novartis Ilac Sektoru",,"20070501","","1","true","Novartis Ilac Sektoru",,"institution",
"82189",,"1","false",,"","Novartis Ilac Sektoru, Istanbul, Turkey",,"20070501","","1","true","Novartis Ilac Sektoru, Istanbul, Turkey",,"institution",
"82198",,"0","false",,"","Univ Colorado, Div Endocrinol Metab & Diabet, Denver, CO 80202 USA",,"20070601","","1","true","Univ Colorado, Div Endocrinol Metab & Diabet, Denver, CO 80202 USA",,"institution",
"82200",,"0","false",,"","Univ Colorado, Charles A Boettcher II Chair, Denver, CO 80202 USA",,"20070601","","1","true","Univ Colorado, Charles A Boettcher II Chair, Denver, CO 80202 USA",,"institution",
"82199",,"0","false",,"","Univ Colorado, Div Cardiol, Denver, CO 80202 USA",,"20070601","","1","true","Univ Colorado, Div Cardiol, Denver, CO 80202 USA",,"institution",
"82202",,"0","false",,"","Unic Hosp Denver, Lipid Clin, Denver, CO USA",,"20070601","","1","true","Unic Hosp Denver, Lipid Clin, Denver, CO USA",,"institution",
"82201",,"1","false",,"","Univ Colorado, Hlth Sci Ctr, Denver, CO USA",,"20040914","","2","true","Univ Colorado, Hlth Sci Ctr, Denver, CO USA",,"institution",
"82203",,"0","false",,"","Unic Hosp Denver",,"20070601","","1","true","Unic Hosp Denver",,"institution",
"82214",,"0","false",,"","VA Boston Healthcare Syst",,"20070522","","1","true","VA Boston Healthcare Syst",,"institution",
"82213",,"0","false",,"","VA Boston Healthcare Syst, Div Cardiovasc, Boston, MA 02132 USA",,"20070522","","1","true","VA Boston Healthcare Syst, Div Cardiovasc, Boston, MA 02132 USA",,"institution",
"82216",,"0","false",,"","Harvard Univ, Sch Med, Boston, MA 02132 USA",,"20070522","","1","true","Harvard Univ, Sch Med, Boston, MA 02132 USA",,"institution",
"82215",,"0","false",,"","Brigham & Womens Hosp, Boston, MA 02132 USA",,"20070522","","1","true","Brigham & Womens Hosp, Boston, MA 02132 USA",,"institution",
"82222",,"0","false",,"","Univ S Florida, Coll Med, Obes Diabet & Aging Res Ctr, Tampa, FL 33612 USA",,"20070601","","1","true","Univ S Florida, Coll Med, Obes Diabet & Aging Res Ctr, Tampa, FL 33612 USA",,"institution",
"82221",,"0","false",,"","Univ Maryland, Sch Med, Dept Physiol, Baltimore, MD 21201 USA",,"20070601","","1","true","Univ Maryland, Sch Med, Dept Physiol, Baltimore, MD 21201 USA",,"institution",
"82224",,"0","false",,"","University of South Florida",,"20070601","","1","true","University of South Florida",,"institution",
"82223",,"0","false",,"","Univ S Florida",,"20070601","","1","true","Univ S Florida",,"institution",
"82226",,"0","false",,"","Univ S Florida, Coll Med, Dept Pediat, Tampa, FL 33612 USA",,"20070601","","1","true","Univ S Florida, Coll Med, Dept Pediat, Tampa, FL 33612 USA",,"institution",
"82225",,"0","false",,"","Univ S Florida, Coll Med, Dept Internal Med, Tampa, FL 33612 USA",,"20070601","","1","true","Univ S Florida, Coll Med, Dept Internal Med, Tampa, FL 33612 USA",,"institution",
"82232",,"0","false",,"","Univ London Royal Vet Coll, Dept Vet Basic Sci, London NW1 0TU, England",,"20070601","","1","true","Univ London Royal Vet Coll, Dept Vet Basic Sci, London NW1 0TU, England",,"institution",
"82234",,"0","false",,"","University of London Royal Veterinary College",,"20070601","","1","true","University of London Royal Veterinary College",,"institution",
"82233",,"0","false",,"","Univ London Royal Vet Coll",,"20070601","","1","true","Univ London Royal Vet Coll",,"institution",
"82252",,"0","false",,"","Kyoto Univ Hosp, Translat Res Ctr, Dept Clin Innovat Med, Sakyo Ku, Kyoto 6068507, Japan",,"20070706","","1","true","Kyoto Univ Hosp, Translat Res Ctr, Dept Clin Innovat Med, Sakyo Ku, Kyoto 6068507, Japan",,"institution",
"82254",,"0","false",,"","Kyoto University",,"19980303","","2","true","Kyoto University",,"institution",
"82253",,"0","false",,"","Kyoto Univ Hosp",,"20070706","","1","true","Kyoto Univ Hosp",,"institution",
"82256",,"0","false",,"","Kyoto Univ",,"19980303","","2","true","Kyoto Univ",,"institution",
"82255",,"0","false",,"","Kyoto Univ, Grad Sch Med, Dept Geriatr Med, Kyoto, Japan",,"20070706","","1","true","Kyoto Univ, Grad Sch Med, Dept Geriatr Med, Kyoto, Japan",,"institution",
"82258",,"0","false",,"","Kyoto Inst Technol, Grad Sch Sci & Technol, Dept Appl Biol, Kyoto 606, Japan",,"20070706","","1","true","Kyoto Inst Technol, Grad Sch Sci & Technol, Dept Appl Biol, Kyoto 606, Japan",,"institution",
"82257",,"0","false",,"","Kyoto Univ, Grad Sch Med, Dept Cardiovasc Med, Kyoto, Japan",,"20070706","","1","true","Kyoto Univ, Grad Sch Med, Dept Cardiovasc Med, Kyoto, Japan",,"institution",
"82260",,"0","false",,"","Kyoto Institute of Technology",,"20070706","","1","true","Kyoto Institute of Technology",,"institution",
"82259",,"0","false",,"","Kyoto Inst Technol",,"20070706","","1","true","Kyoto Inst Technol",,"institution",
"82272",,"0","false",,"","Ann Arbor Vet Affairs Hlth Serv Res & Dev, Ann Arbor, MI USA",,"20070401","","1","true","Ann Arbor Vet Affairs Hlth Serv Res & Dev, Ann Arbor, MI USA",,"institution",
"82271",,"0","false",,"","Kaiser Permanente, No Calif Div Res, Oakland, CA 94612 USA",,"20070401","","1","true","Kaiser Permanente, No Calif Div Res, Oakland, CA 94612 USA",,"institution",
"82274",,"0","false",,"","Henry Ford Hlth Syst, Ctr Hlth Serv Res, Detroit, MI USA",,"20070401","","1","true","Henry Ford Hlth Syst, Ctr Hlth Serv Res, Detroit, MI USA",,"institution",
"82273",,"0","false",,"","Ann Arbor Vet Affairs Hlth Serv Res & Dev",,"20070401","","1","true","Ann Arbor Vet Affairs Hlth Serv Res & Dev",,"institution",
"82275",,"0","false",,"","Henry Ford Hlth Syst",,"20070401","","1","true","Henry Ford Hlth Syst",,"institution",
"82284",,"0","false",,"","Virginia Commonwealth Univ, Dept Internal Med, Div Cardiol, Richmond, VA 23284 USA",,"20070501","","1","true","Virginia Commonwealth Univ, Dept Internal Med, Div Cardiol, Richmond, VA 23284 USA",,"institution",
"82286",,"0","false",,"","Virginia Commonwealth Univ, Dept Radiol, Richmond, VA 23284 USA",,"20070501","","1","true","Virginia Commonwealth Univ, Dept Radiol, Richmond, VA 23284 USA",,"institution",
"82285",,"0","false",,"","Virginia Commonwealth Univ, Dept Emergency Med, Richmond, VA 23284 USA",,"20070501","","1","true","Virginia Commonwealth Univ, Dept Emergency Med, Richmond, VA 23284 USA",,"institution",
"82287",,"0","false",,"","Virginia Commonwealth Univ, Dept Pathol, Div Clin Chem, Richmond, VA 23284 USA",,"20070501","","1","true","Virginia Commonwealth Univ, Dept Pathol, Div Clin Chem, Richmond, VA 23284 USA",,"institution",
"82292",,"0","false",,"","Ochsner Med Ctr, Exercise Labs, New Orleans, LA 70121 USA",,"20070501","","1","true","Ochsner Med Ctr, Exercise Labs, New Orleans, LA 70121 USA",,"institution",
"82293",,"0","false",,"","Ochsner Med Ctr",,"20070501","","1","true","Ochsner Med Ctr",,"institution",
"82304",,"0","false",,"","Univ Pavia",,"19980101","","2","true","Univ Pavia",,"institution",
"82303",,"0","false",,"","Univ Pavia, Dept Internal Med & Therapeut, I-27100 Pavia, Italy",,"20070601","","1","true","Univ Pavia, Dept Internal Med & Therapeut, I-27100 Pavia, Italy",,"institution",
"82306",,"0","false",,"","Univ Bologna, Dept Clin Med & Appl Biotechnol D Campanacci, Atherosclerosis Study Ctr G Descovish, Bologna, Italy",,"20070601","","1","true","Univ Bologna, Dept Clin Med & Appl Biotechnol D Campanacci, Atherosclerosis Study Ctr G Descovish, Bologna, Italy",,"institution",
"82305",,"0","false",,"","University of Pavia",,"19980101","","2","true","University of Pavia",,"institution",
"82308",,"1","false",,"","University of Bologna",,"20040801","","2","true","University of Bologna",,"institution",
"82307",,"1","false",,"","Univ Bologna",,"20040801","","2","true","Univ Bologna",,"institution",
"82310",,"0","false",,"","S Carlos Hosp",,"20070601","","1","true","S Carlos Hosp",,"institution",
"82309",,"0","false",,"","S Carlos Hosp, Diabet Care Unit, Milan, Italy",,"20070601","","1","true","S Carlos Hosp, Diabet Care Unit, Milan, Italy",,"institution",
"82322",,"1","false",,"","Naval Submarine Med Res Lab, Groton, CT 06349 USA",,"20070401","","1","true","Naval Submarine Med Res Lab, Groton, CT 06349 USA",,"institution",
"82323",,"1","false",,"","Naval Submarine Med Res Lab",,"20070401","","1","true","Naval Submarine Med Res Lab",,"institution",
"82328",,"3","false",,"","Univ Texas",,"19980226","","11","true","Univ Texas",,"institution",
"82327",,"0","false",,"","Univ Texas, SW Med Ctr, Div Nutr & Metab Dis, Dept Internal Med,Ctr Human Nutr, Dallas, TX 75390 USA",,"20070501","","1","true","Univ Texas, SW Med Ctr, Div Nutr & Metab Dis, Dept Internal Med,Ctr Human Nutr, Dallas, TX 75390 USA",,"institution",
"82330",,"0","false",,"","Vet Affairs N Texas Hlth Care Syst, Dallas, TX 75390 USA",,"20070501","","1","true","Vet Affairs N Texas Hlth Care Syst, Dallas, TX 75390 USA",,"institution",
"82329",,"3","false",,"","University of Texas Dallas",,"19920801","","12","true","University of Texas Dallas",,"institution",
"82331",,"0","false",,"","Vet Affairs N Texas Hlth Care Syst",,"20070501","","1","true","Vet Affairs N Texas Hlth Care Syst",,"institution",
"82346",,"0","false",,"","Univ Texas, SW Med Ctr, Dallas, TX 75390 USA",,"20070501","","1","true","Univ Texas, SW Med Ctr, Dallas, TX 75390 USA",,"institution",
"82354",,"0","false",,"","Natl Publ Hlth Inst",,"20070701","","1","true","Natl Publ Hlth Inst",,"institution",
