"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"155728",,"0","false",,"","UNIV WASHINGTON,DEPT MED,DIV METAB ENDOCRINOL & NUTR,SEATTLE,WA 98195",,"19870801","","1","true","UNIV WASHINGTON,DEPT MED,DIV METAB ENDOCRINOL & NUTR,SEATTLE,WA 98195",,"institution",
"155733",,"0","false",,"","KAROLINSKA INST,HUDDINGE UNIV HOSP,DEPT CLIN CHEM,S-10401 STOCKHOLM 60,SWEDEN",,"19860901","","1","true","KAROLINSKA INST,HUDDINGE UNIV HOSP,DEPT CLIN CHEM,S-10401 STOCKHOLM 60,SWEDEN",,"institution",
"155734",,"0","false",,"","KAROLINSKA INST,HUDDINGE UNIV HOSP,RES CTR,S-10401 STOCKHOLM 60,SWEDEN",,"19860901","","1","true","KAROLINSKA INST,HUDDINGE UNIV HOSP,RES CTR,S-10401 STOCKHOLM 60,SWEDEN",,"institution",
"155732",,"0","false",,"","UNIV OSLO,RIKSHOSP,INST PEDIAT RES,N-0027 OSLO 1,NORWAY",,"19860901","","1","true","UNIV OSLO,RIKSHOSP,INST PEDIAT RES,N-0027 OSLO 1,NORWAY",,"institution",
"155737",,"0","false",,"","DEPT INTERNAL MED,DALLAS,TX",,"19860901","","1","true","DEPT INTERNAL MED,DALLAS,TX",,"institution",
"155738",,"0","false",,"","DEPT INTERNAL MED",,"19860901","","1","true","DEPT INTERNAL MED",,"institution",
"155735",,"0","false",,"","CTR HUMAN NUTR,DALLAS,TX",,"19860901","","1","true","CTR HUMAN NUTR,DALLAS,TX",,"institution",
"155736",,"0","false",,"","CTR HUMAN NUTR",,"19860901","","1","true","CTR HUMAN NUTR",,"institution",
"155745",,"0","false",,"","KAROLINSKA INST,HUDDINGE HOSP,CTR RES,S-10401 STOCKHOLM 60,SWEDEN",,"19800101","","1","true","KAROLINSKA INST,HUDDINGE HOSP,CTR RES,S-10401 STOCKHOLM 60,SWEDEN",,"institution",
"155746",,"0","false",,"","UNIV OSLO,RIKSHOSP,INST CLIN BIOCHEM,OSLO 1,NORWAY",,"19800101","","1","true","UNIV OSLO,RIKSHOSP,INST CLIN BIOCHEM,OSLO 1,NORWAY",,"institution",
"155744",,"0","false",,"","KAROLINSKA INST,HUDDINGE HOSP,DEPT CLIN CHEM,S-10401 STOCKHOLM 60,SWEDEN",,"19800101","","1","true","KAROLINSKA INST,HUDDINGE HOSP,DEPT CLIN CHEM,S-10401 STOCKHOLM 60,SWEDEN",,"institution",
"155749",,"0","false",,"","University of Bergen",,"19800101","","1","true","University of Bergen",,"institution",
"155747",,"0","false",,"","UNIV BERGEN,HAUKELAND HOSP,MED DEPT B,N-5016 BERGEN,NORWAY",,"19800101","","1","true","UNIV BERGEN,HAUKELAND HOSP,MED DEPT B,N-5016 BERGEN,NORWAY",,"institution",
"155748",,"0","false",,"","UNIV BERGEN",,"19800101","","1","true","UNIV BERGEN",,"institution",
"155765",,"0","false",,"","HUDDINGE UNIV HOSP,KAROLINSKA INST,DEPT SURG,S-14186 HUDDINGE,SWEDEN",,"19880201","","1","true","HUDDINGE UNIV HOSP,KAROLINSKA INST,DEPT SURG,S-14186 HUDDINGE,SWEDEN",,"institution",
"155774",,"0","false",,"","KAGAWA MED SCH,DEPT BIOCHEM,KAGAWA 76107,JAPAN",,"19861115","","1","true","KAGAWA MED SCH,DEPT BIOCHEM,KAGAWA 76107,JAPAN",,"institution",
"155777",,"0","false",,"","OSAKA UNIV,SCH MED,DEPT INTERNAL MED 2,FUKUSHIMA KU,OSAKA 553,JAPAN",,"19861115","","1","true","OSAKA UNIV,SCH MED,DEPT INTERNAL MED 2,FUKUSHIMA KU,OSAKA 553,JAPAN",,"institution",
"155775",,"0","false",,"","KAGAWA MED SCH",,"19861115","","1","true","KAGAWA MED SCH",,"institution",
"155776",,"0","false",,"","Kagawa University",,"19861115","","1","true","Kagawa University",,"institution",
"155785",,"0","false",,"","University of California Irvine",,"19860215","","1","true","University of California Irvine",,"institution",
"155783",,"0","false",,"","UNIV CALIF IRVINE,DEPT PEDIAT,IRVINE,CA 92717",,"19860215","","1","true","UNIV CALIF IRVINE,DEPT PEDIAT,IRVINE,CA 92717",,"institution",
"155784",,"0","false",,"","UNIV CALIF IRVINE",,"19860215","","1","true","UNIV CALIF IRVINE",,"institution",
"155789",,"0","false",,"","VIRGINIA COMMONWEALTH UNIV",,"19911001","","1","true","VIRGINIA COMMONWEALTH UNIV",,"institution",
"155790",,"0","false",,"","VIRGINIA COMMONWEALTH UNIV,MED COLL VIRGINIA,DEPT MICROBIOL,RICHMOND,VA 23298",,"19911001","","1","true","VIRGINIA COMMONWEALTH UNIV,MED COLL VIRGINIA,DEPT MICROBIOL,RICHMOND,VA 23298",,"institution",
"155788",,"0","false",,"","VIRGINIA COMMONWEALTH UNIV,MED COLL VIRGINIA,DEPT MED,RICHMOND,VA 23298",,"19911001","","1","true","VIRGINIA COMMONWEALTH UNIV,MED COLL VIRGINIA,DEPT MED,RICHMOND,VA 23298",,"institution",
"155791",,"0","false",,"","NE OHIO UNIV,COLL MED,DEPT BIOCHEM,ROOTSTOWN,OH 44272",,"19911001","","1","true","NE OHIO UNIV,COLL MED,DEPT BIOCHEM,ROOTSTOWN,OH 44272",,"institution",
"155792",,"0","false",,"","NE OHIO UNIV,COLL MED,DEPT MOLEC PATHOL,ROOTSTOWN,OH 44272",,"19911001","","1","true","NE OHIO UNIV,COLL MED,DEPT MOLEC PATHOL,ROOTSTOWN,OH 44272",,"institution",
"155801",,"0","false",,"","Inst Rech Clin Montreal, Biochem Neuroendocrinol Lab, Montreal, PQ H2W 1R7, Canada",,"20090701","","1","true","Inst Rech Clin Montreal, Biochem Neuroendocrinol Lab, Montreal, PQ H2W 1R7, Canada",,"institution",
"155800",,"0","false",,"","Univ Quebec, Inst Armand Frappier, INRS, Laval, PQ H7V 1B7, Canada",,"20090701","","1","true","Univ Quebec, Inst Armand Frappier, INRS, Laval, PQ H7V 1B7, Canada",,"institution",
"155817",,"0","false",,"","Univ Lille 1",,"20080402","","1","true","Univ Lille 1",,"institution",
"155818",,"0","false",,"","Stanford Univ, Med Ctr, Dept Med, Div Oncol, Stanford, CA USA",,"20080402","","1","true","Stanford Univ, Med Ctr, Dept Med, Div Oncol, Stanford, CA USA",,"institution",
"155816",,"0","false",,"","Univ Lille 1, CNRS, Inst Biol, UMR8161, Lille, France",,"20080402","","1","true","Univ Lille 1, CNRS, Inst Biol, UMR8161, Lille, France",,"institution",
"155819",,"0","false",,"","Univ Paris 11, Inst Andre Lwoff, INSERM U602, Villejuif, France",,"20080402","","1","true","Univ Paris 11, Inst Andre Lwoff, INSERM U602, Villejuif, France",,"institution",
"155830",,"0","false",,"","Natl Inst Infect Dis, Dept Virol 2, Shinjuku Ku, Tokyo 1628640, Japan",,"20070501","","1","true","Natl Inst Infect Dis, Dept Virol 2, Shinjuku Ku, Tokyo 1628640, Japan",,"institution",
"155833",,"0","false",,"","Toray Industries Ltd, Pharmaceut Res Labs, Kanagawa, Japan",,"20070501","","1","true","Toray Industries Ltd, Pharmaceut Res Labs, Kanagawa, Japan",,"institution",
"155834",,"0","false",,"","Toray Industries Ltd",,"20070501","","1","true","Toray Industries Ltd",,"institution",
"155831",,"0","false",,"","Natl Inst Infect Dis",,"20070501","","1","true","Natl Inst Infect Dis",,"institution",
"155832",,"0","false",,"","National Institute of Infectious Diseases (NIID)",,"20070501","","1","true","National Institute of Infectious Diseases (NIID)",,"institution",
"155837",,"0","false",,"","Tokyo Metropolitan Institute for Neuroscience",,"20011218","","2","true","Tokyo Metropolitan Institute for Neuroscience",,"institution",
"155838",,"0","false",,"","Tokyo Metropolitan Institute of Medical Science",,"20011218","","3","true","Tokyo Metropolitan Institute of Medical Science",,"institution",
"155835",,"0","false",,"","Tokyo Metropolitan Inst Neurosci, Dept Microbiol, Tokyo, Japan",,"20070501","","1","true","Tokyo Metropolitan Inst Neurosci, Dept Microbiol, Tokyo, Japan",,"institution",
"155836",,"0","false",,"","Tokyo Metropolitan Inst Neurosci",,"20011218","","2","true","Tokyo Metropolitan Inst Neurosci",,"institution",
"155839",,"0","false",,"","Univ Freiburg, Dept Med 2, Freiburg, Germany",,"20070501","","1","true","Univ Freiburg, Dept Med 2, Freiburg, Germany",,"institution",
"155840",,"0","false",,"","Inst Pasteur, Inst Biol, CNRS, UPR2511, F-59019 Lille, France",,"20070501","","1","true","Inst Pasteur, Inst Biol, CNRS, UPR2511, F-59019 Lille, France",,"institution",
"155854",,"0","false",,"","Scripps Res Inst, Dept Mol & Expt Med, La Jolla, CA 92037 USA",,"20061101","","1","true","Scripps Res Inst, Dept Mol & Expt Med, La Jolla, CA 92037 USA",,"institution",
"155855",,"0","false",,"","Scripps Res Inst",,"20010101","","3","true","Scripps Res Inst",,"institution",
"155856",,"0","false",,"","Scripps Research Institute",,"20010101","","3","true","Scripps Research Institute",,"institution",
"155875",,"0","false",,"","IRBM, I-00040 Rome, Italy",,"20021001","","1","true","IRBM, I-00040 Rome, Italy",,"institution",
"155894",,"0","false",,"","Kaohsiung Med Univ Hosp, Dept Internal Med, Hepatobiliary Div, Kaohsiung 807, Taiwan",,"20080701","","1","true","Kaohsiung Med Univ Hosp, Dept Internal Med, Hepatobiliary Div, Kaohsiung 807, Taiwan",,"institution",
"155897",,"0","false",,"","Kaohsiung Med Univ, Coll Med, Fac Inlernal Med, Kaohsiung, Taiwan",,"20080701","","1","true","Kaohsiung Med Univ, Coll Med, Fac Inlernal Med, Kaohsiung, Taiwan",,"institution",
"155898",,"0","false",,"","Kaohsiung Med Univ",,"20080701","","1","true","Kaohsiung Med Univ",,"institution",
"155895",,"0","false",,"","Kaohsiung Med Univ Hosp",,"20080701","","1","true","Kaohsiung Med Univ Hosp",,"institution",
"155896",,"0","false",,"","Kaohsiung Medical University",,"20080701","","1","true","Kaohsiung Medical University",,"institution",
"155901",,"0","false",,"","Kaohsiung Municipal Hsiaokang Hosp, Dept Internal Med, Kaohsiung, Taiwan",,"20080701","","1","true","Kaohsiung Municipal Hsiaokang Hosp, Dept Internal Med, Kaohsiung, Taiwan",,"institution",
"155902",,"0","false",,"","Kaohsiung Municipal Hsiaokang Hosp",,"20080701","","1","true","Kaohsiung Municipal Hsiaokang Hosp",,"institution",
"155899",,"0","false",,"","Kaohsiung Med Univ Hosp, Dept Occupat Med, Kaohsiung 807, Taiwan",,"20080701","","1","true","Kaohsiung Med Univ Hosp, Dept Occupat Med, Kaohsiung 807, Taiwan",,"institution",
"155900",,"0","false",,"","Kaohsiung Med Univ, Coll Med, Grad Inst Med, Kaohsiung, Taiwan",,"20080701","","1","true","Kaohsiung Med Univ, Coll Med, Grad Inst Med, Kaohsiung, Taiwan",,"institution",
"155917",,"0","false",,"","Scripps Res Inst, Dept Immunol, La Jolla, CA 92037 USA",,"20010101","","2","true","Scripps Res Inst, Dept Immunol, La Jolla, CA 92037 USA",,"institution",
"155918",,"0","false",,"","Scripps Res Inst, Dept Mol Biol, La Jolla, CA 92037 USA",,"20050722","","1","true","Scripps Res Inst, Dept Mol Biol, La Jolla, CA 92037 USA",,"institution",
"155915",,"0","false",,"","Rockefeller Univ, Ctr Study Hepatitis C, New York, NY 10021 USA",,"20050722","","1","true","Rockefeller Univ, Ctr Study Hepatitis C, New York, NY 10021 USA",,"institution",
"155916",,"0","false",,"","MIT, Ctr Canc Res, Howard Hughes Med Inst, Cambridge, MA 02139 USA",,"20050722","","1","true","MIT, Ctr Canc Res, Howard Hughes Med Inst, Cambridge, MA 02139 USA",,"institution",
"155949",,"0","false",,"","NIAID",,"20051001","","1","true","NIAID",,"institution",
"155950",,"0","false",,"","NIH National Institute of Allergy & Infectious Diseases (NIAID)",,"20051001","","1","true","NIH National Institute of Allergy & Infectious Diseases (NIAID)",,"institution",
"155947",,"0","false",,"","Univ Edinburgh, Ctr Infect Dis, Edinburgh EH9 1QH, Midlothian, Scotland",,"20051001","","1","true","Univ Edinburgh, Ctr Infect Dis, Edinburgh EH9 1QH, Midlothian, Scotland",,"institution",
"155948",,"0","false",,"","NIAID, Hepatitis Viruses Sect, Infect Dis Lab, NIH, Bethesda, MD 20892 USA",,"20051001","","1","true","NIAID, Hepatitis Viruses Sect, Infect Dis Lab, NIH, Bethesda, MD 20892 USA",,"institution",
"155953",,"0","false",,"","Univ Yamanashi, Dept Internal Med 1, Yamanashi, Japan",,"20051001","","1","true","Univ Yamanashi, Dept Internal Med 1, Yamanashi, Japan",,"institution",
"155954",,"0","false",,"","Univ Yamanashi",,"20051001","","1","true","Univ Yamanashi",,"institution",
"155951",,"0","false",,"","BioSci Lyon Gerland, Inst Biol & Chin Prot, Pole Bioinformat Lyon, Lyon, France",,"20051001","","1","true","BioSci Lyon Gerland, Inst Biol & Chin Prot, Pole Bioinformat Lyon, Lyon, France",,"institution",
"155952",,"0","false",,"","BioSci Lyon Gerland",,"20051001","","1","true","BioSci Lyon Gerland",,"institution",
"155957",,"0","false",,"","US FDA",,"20051001","","1","true","US FDA",,"institution",
"155958",,"0","false",,"","US Food & Drug Administration (FDA)",,"20051001","","1","true","US Food & Drug Administration (FDA)",,"institution",
"155955",,"0","false",,"","University of Yamanashi",,"20051001","","1","true","University of Yamanashi",,"institution",
"155956",,"0","false",,"","US FDA, Div Viral Prod, Lab Hepatitis Viruses, Bethesda, MD 20014 USA",,"20051001","","1","true","US FDA, Div Viral Prod, Lab Hepatitis Viruses, Bethesda, MD 20014 USA",,"institution",
"155961",,"0","false",,"","CNRS, BioMerieux, Immunotherapie Malad Infect Chron, Lyon, France",,"20051001","","1","true","CNRS, BioMerieux, Immunotherapie Malad Infect Chron, Lyon, France",,"institution",
"155962",,"0","false",,"","bioMerieux",,"20051001","","1","true","bioMerieux",,"institution",
"155959",,"0","false",,"","Lab Alphabio, Marseille, France",,"20051001","","1","true","Lab Alphabio, Marseille, France",,"institution",
"155960",,"0","false",,"","Lab Alphabio",,"20051001","","1","true","Lab Alphabio",,"institution",
"155965",,"0","false",,"","Los Alamos National Laboratory",,"20051001","","1","true","Los Alamos National Laboratory",,"institution",
"155966",,"0","false",,"","Innogenet NV, Ghent, Belgium",,"20051001","","1","true","Innogenet NV, Ghent, Belgium",,"institution",
"155963",,"0","false",,"","Los Alamos Natl Lab, Theoret Biol & Biophys Grp, Los Alamos, NM USA",,"20051001","","1","true","Los Alamos Natl Lab, Theoret Biol & Biophys Grp, Los Alamos, NM USA",,"institution",
"155964",,"0","false",,"","Los Alamos Natl Lab",,"20051001","","1","true","Los Alamos Natl Lab",,"institution",
"155969",,"0","false",,"","Nagoya City Univ, Grad Sch Med Sci, Dept Clin Mol Informat Med, Nagoya, Aichi 467, Japan",,"20051001","","1","true","Nagoya City Univ, Grad Sch Med Sci, Dept Clin Mol Informat Med, Nagoya, Aichi 467, Japan",,"institution",
"155970",,"0","false",,"","Nagoya City Univ",,"20010101","","2","true","Nagoya City Univ",,"institution",
"155967",,"0","false",,"","Innogenet NV",,"20051001","","1","true","Innogenet NV",,"institution",
"155968",,"0","false",,"","Innogenetics NV",,"20051001","","1","true","Innogenetics NV",,"institution",
"155973",,"0","false",,"","Inst Natl Sante Publ Quebec",,"20051001","","1","true","Inst Natl Sante Publ Quebec",,"institution",
"155974",,"0","false",,"","Jichi Med Sch, Dept Infect & Immun, Div Virol, Minami Kawachi, Tochigi, Japan",,"20051001","","1","true","Jichi Med Sch, Dept Infect & Immun, Div Virol, Minami Kawachi, Tochigi, Japan",,"institution",
"155971",,"0","false",,"","Nagoya City University",,"20010101","","2","true","Nagoya City University",,"institution",
"155972",,"0","false",,"","Inst Natl Sante Publ Quebec, Lab Sante Publ Quebec, Quebec City, PQ, Canada",,"20051001","","1","true","Inst Natl Sante Publ Quebec, Lab Sante Publ Quebec, Quebec City, PQ, Canada",,"institution",
"155977",,"0","false",,"","Univ Paris, Hop Henri Mondor, INSERM, Dept Virol,U635, Creteil, France",,"20051001","","1","true","Univ Paris, Hop Henri Mondor, INSERM, Dept Virol,U635, Creteil, France",,"institution",
"155978",,"0","false",,"","Univ Paris",,"20031220","","2","true","Univ Paris",,"institution",
"155975",,"0","false",,"","Jichi Med Sch",,"19991001","","2","true","Jichi Med Sch",,"institution",
"155976",,"0","false",,"","Jichi Medical University",,"19991001","","3","true","Jichi Medical University",,"institution",
"155981",,"0","false",,"","Univ Giessen, Inst Virol, D-6300 Giessen, Germany",,"20051001","","1","true","Univ Giessen, Inst Virol, D-6300 Giessen, Germany",,"institution",
"155982",,"0","false",,"","Univ Giessen",,"20051001","","1","true","Univ Giessen",,"institution",
"155979",,"0","false",,"","Virco BVBA, Mechelen, Belgium",,"20051001","","1","true","Virco BVBA, Mechelen, Belgium",,"institution",
"155980",,"0","false",,"","Virco BVBA",,"20051001","","1","true","Virco BVBA",,"institution",
"155985",,"0","false",,"","Essen Univ Hosp",,"20051001","","1","true","Essen Univ Hosp",,"institution",
"155986",,"0","false",,"","Chiron Corp, Emeryville, CA 94608 USA",,"19981030","","2","true","Chiron Corp, Emeryville, CA 94608 USA",,"institution",
"155983",,"0","false",,"","Justus Liebig University Giessen",,"20051001","","1","true","Justus Liebig University Giessen",,"institution",
"155984",,"0","false",,"","Essen Univ Hosp, Inst Virol, Essen, Germany",,"20051001","","1","true","Essen Univ Hosp, Inst Virol, Essen, Germany",,"institution",
"155989",,"0","false",,"","Lund Univ",,"20051001","","1","true","Lund Univ",,"institution",
"155990",,"0","false",,"","Lund University",,"19941119","","3","true","Lund University",,"institution",
"155987",,"0","false",,"","Chiron Corp",,"19981030","","2","true","Chiron Corp",,"institution",
"155988",,"0","false",,"","Lund Univ, Malmo Univ Hosp, Dept Med Microbiol, Malmo, Sweden",,"20051001","","1","true","Lund Univ, Malmo Univ Hosp, Dept Med Microbiol, Malmo, Sweden",,"institution",
"156002",,"0","false",,"","Albert Einstein Coll Med, Div Digest Dis, Beth Israel Med Ctr, New York, NY 10003 USA",,"20060801","","1","true","Albert Einstein Coll Med, Div Digest Dis, Beth Israel Med Ctr, New York, NY 10003 USA",,"institution",
"156003",,"0","false",,"","Albert Einstein Coll Med",,"20060801","","1","true","Albert Einstein Coll Med",,"institution",
"156010",,"0","false",,"","Yeshiva Univ Albert Einstein Coll Med, Dept Microbiol & Immunol, Bronx, NY 10461 USA",,"20080401","","1","true","Yeshiva Univ Albert Einstein Coll Med, Dept Microbiol & Immunol, Bronx, NY 10461 USA",,"institution",
"156013",,"0","false",,"","Ecole Normale Super Lyon",,"20060425","","2","true","Ecole Normale Super Lyon",,"institution",
"156014",,"0","false",,"","Ecole Normale Superieure (ENS) Lyon",,"20060425","","2","true","Ecole Normale Superieure (ENS) Lyon",,"institution",
"156011",,"0","false",,"","Yeshiva Univ Albert Einstein Coll Med",,"20010201","","2","true","Yeshiva Univ Albert Einstein Coll Med",,"institution",
"156012",,"0","false",,"","Ecole Normale Super Lyon, INSERM, U758, FR128, F-69364 Lyon, France",,"20080401","","1","true","Ecole Normale Super Lyon, INSERM, U758, FR128, F-69364 Lyon, France",,"institution",
"156018",,"0","false",,"","Ecole Normale Super Lyon, INSERM, U758, F-69007 Lyon, France",,"20060425","","1","true","Ecole Normale Super Lyon, INSERM, U758, F-69007 Lyon, France",,"institution",
"156015",,"0","false",,"","University of Claude Bernard - Lyon 1",,"20060425","","2","true","University of Claude Bernard - Lyon 1",,"institution",
"156016",,"0","false",,"","PRES University of Lyon",,"20060425","","2","true","PRES University of Lyon",,"institution",
"156019",,"0","false",,"","IFR128 BioSci Lyon Gerland, Lyon, France",,"20060425","","1","true","IFR128 BioSci Lyon Gerland, Lyon, France",,"institution",
"156020",,"0","false",,"","IFR128 BioSci Lyon Gerland",,"20060425","","1","true","IFR128 BioSci Lyon Gerland",,"institution",
